u,v,w,hgt
-3.066786,0.6311524,0.1219247,1361.625
-2.935748,0.1368302,-0.000933444,1371.538
-0.6887148,1.723855,0.0001724302,1328.227
-0.9603173,1.857037,-0.001208602,1328.236
-1.219278,1.972136,0.003344557,1329.303
-1.441507,2.040996,0.003656062,1329.602
-1.611112,2.083281,0.005924512,1329.073
-1.702759,2.112211,0.001870151,1329.15
-1.724162,2.100332,0.007990126,1330.375
-1.699604,2.003494,0.01987457,1330.405
-1.624483,1.821236,0.03341412,1329.108
-1.480458,1.609514,0.03602875,1329.259
-1.266161,1.408698,0.04039048,1329.683
-0.987438,1.209115,0.04312029,1330.398
-0.6414074,0.9959347,0.04848271,1332.434
-0.2351168,0.7837818,0.0374494,1335.055
0.1729298,0.5890778,0.02658251,1337.666
0.5422996,0.4051841,0.01646816,1338.691
0.8796549,0.2014522,0.01110749,1339.735
1.166763,-0.0306838,0.009584993,1341.531
1.369367,-0.2657955,0.01741996,1342.569
1.394474,-0.4881899,0.01590122,1342.706
1.194341,-0.6835921,0.01191493,1343.916
0.9455079,-0.8772177,0.0427019,1344.587
0.8535541,-1.365121,0.09865551,1360.406
0.8309162,-2.069076,0.006287311,1443.099
0.9772165,-2.623591,-0.1365508,1548.432
1.086557,-3.546323,-0.1143845,1715.322
1.232627,-4.144983,-0.01610753,1961.67
1.748266,-2.763831,-0.1782734,1938.598
0.6750671,-0.1152534,-0.009222573,1620.476
-0.6776159,1.337449,-0.001212854,1393.648
-1.157964,1.467422,-0.03301572,1343.536
-1.628032,1.563848,-0.01188048,1343.979
-2.092874,1.740695,0.008034009,1343.399
-2.513716,1.809154,0.01508373,1342.934
-2.822081,1.794871,0.01416619,1344.865
-3.024239,1.750933,0.01151297,1348.061
-3.155083,1.707031,0.01919589,1350.113
-3.244239,1.66898,0.01797721,1350.925
-3.303989,1.627144,0.01097147,1351.746
-3.337562,1.572532,0.008575724,1352.998
-3.343444,1.495301,0.009363953,1353.799
-3.333084,1.407751,0.004412906,1354.108
-3.32126,1.316837,0.008215408,1354.37
-3.294516,1.223976,0.008682792,1354.925
-3.257953,1.114459,0.0147515,1355.564
-3.206362,0.9862927,0.02743251,1355.761
-3.146847,0.8496352,0.02962352,1357.102
-3.072474,0.7115862,0.04638817,1359.452
-2.955629,0.5216172,0.08196629,1360.411
-2.781893,0.1384965,0.0831338,1366.739
-2.688335,-0.4173567,-0.1292914,1389.546
-0.4475,1.858397,0.004686708,1327.579
-0.6967368,1.956678,0.005026998,1328.839
-0.9251152,2.028181,0.01006385,1330.907
-1.078195,2.063439,0.008774116,1331.31
-1.165367,2.081987,0.007341981,1331.468
-1.173329,2.078256,0.00153482,1332.236
-1.115834,2.029606,-0.002830958,1333.417
-1.018172,1.905312,-0.004538944,1333.226
-0.8831437,1.710535,-4.387871e-05,1331.66
-0.7050233,1.480245,0.002172346,1331.352
-0.479674,1.262995,0.01193743,1331.309
-0.1961949,1.055908,0.0240726,1331.51
0.1748794,0.8372487,0.02616312,1333.419
0.6110551,0.6148463,0.01824047,1336.083
1.020988,0.4074385,0.01050924,1338.251
1.32624,0.1928112,0.001464101,1338.997
1.552445,-0.04314082,0.002047108,1338.66
1.684293,-0.2861815,0.01243802,1338.456
1.68173,-0.4960391,0.01965694,1339.681
1.503366,-0.6202542,0.0137086,1341.607
1.206082,-0.6951163,0.03091274,1342.423
0.9024934,-0.9494945,0.07238685,1348.78
0.5972899,-1.709704,0.04774245,1386.179
0.5028167,-2.660222,-0.09498241,1514.281
0.7494694,-3.334822,-0.3045864,1683.66
0.8620282,-3.882667,-0.2923886,1824.806
0.9698622,-3.894672,0.07725781,1918.353
1.373795,-2.498686,0.01254749,1817.249
0.4299226,0.2624869,-0.05378602,1563.435
-0.9179075,1.930404,-0.01915148,1389.063
-1.278382,1.931917,-0.02499252,1342.159
-1.721565,1.834175,-0.01269461,1342.063
-2.211251,1.894352,0.004901813,1342.882
-2.642228,1.948816,0.009926009,1344.158
-2.928161,1.915496,0.009068993,1345.973
-3.092245,1.843618,0.007929504,1348.124
-3.190323,1.772548,0.01286854,1349.989
-3.257471,1.699389,0.01535761,1351.121
-3.306061,1.619392,0.0150579,1352.243
-3.333698,1.526501,0.01225319,1353.462
-3.342274,1.416476,0.01269007,1353.833
-3.335941,1.296138,0.01123335,1354.18
-3.33209,1.171282,0.005499503,1355.39
-3.315038,1.038953,0.009600186,1356.299
-3.287779,0.8905407,0.01765726,1356.945
-3.239174,0.7273552,0.02753431,1357.523
-3.178065,0.5468616,0.03411019,1359.161
-3.085287,0.3465235,0.05220145,1362.031
-2.955559,0.09150134,0.07037096,1362.568
-2.846657,-0.2652567,0.03004668,1368.371
-2.897747,-0.5767804,-0.1544143,1391.03
-0.1599841,1.955887,0.0008555664,1331.748
-0.306192,2.015203,-0.001132511,1332.653
-0.4468827,2.040174,-0.007378487,1334.596
-0.5216225,2.046445,-0.003686471,1334.271
-0.5360706,2.03547,-0.00197957,1333.323
-0.4862304,1.994629,-0.0012265,1332.783
-0.3786609,1.907536,-0.008898622,1332.387
-0.2334407,1.766878,-0.01241151,1331.744
-0.05609909,1.579494,-0.009705838,1330.895
0.1573205,1.365562,-0.01237526,1330.7
0.4125798,1.149958,-0.008614224,1331.686
0.7170065,0.9379864,-0.006316086,1333.127
1.055429,0.7057828,-0.002423596,1333.933
1.385401,0.4488123,-0.004867849,1334.866
1.643885,0.1878701,-0.002846434,1336.411
1.761512,-0.05445468,0.001136903,1337.551
1.76652,-0.2604134,-0.001451151,1337.23
1.707,-0.425584,0.01202108,1336.396
1.552155,-0.5408695,0.01871092,1337.127
1.306865,-0.555903,0.00388409,1338.91
1.065242,-0.5560746,0.06648826,1337.995
0.5882092,-1.081443,0.09576202,1367.447
0.106234,-2.096882,-0.08277471,1450.972
0.108803,-2.997283,-0.168191,1583.35
0.4664498,-3.647937,-0.06785019,1758.316
0.823929,-3.686756,-0.05823838,1862.125
0.9603856,-2.71247,0.01988586,1779.831
0.5945344,-0.9671053,-0.04130329,1597.461
-0.5441289,1.245968,-0.1166904,1451.914
-1.480013,2.474134,-0.05343205,1369.105
-1.600929,2.368089,-0.02280226,1341.911
-1.927849,2.091953,-0.014955,1343.73
-2.407346,2.093342,-0.0004015469,1345.374
-2.807652,2.088962,0.0007104242,1347.315
-3.027237,2.008051,0.0028171,1348.349
-3.143583,1.901165,0.005108377,1348.995
-3.220974,1.79671,0.01058011,1350.216
-3.283422,1.68311,0.01108787,1351.706
-3.335426,1.558303,0.00987173,1353.401
-3.376054,1.424183,0.008437529,1354.869
-3.399733,1.286965,0.01190823,1355.319
-3.41083,1.141132,0.01229135,1355.908
-3.419678,0.9926717,0.01006086,1357.043
-3.41962,0.8397163,0.01481386,1357.734
-3.398986,0.681214,0.02108867,1358.733
-3.359387,0.5108715,0.02312935,1359.761
-3.309174,0.3317392,0.02861386,1360.651
-3.252456,0.1306226,0.03944147,1361.493
-3.213719,-0.09048165,0.03885877,1360.614
-3.24675,-0.2950331,0.003368669,1364.273
-3.395697,-0.3384031,-0.1033533,1378.103
0.07919937,2.022838,-0.00491153,1333.046
0.09169433,2.080467,-0.005611242,1331.279
0.07517777,2.070279,-0.005445988,1331.618
0.08397233,2.031648,-0.005067172,1331.155
0.1251268,1.964586,-0.0007524919,1330.71
0.2198218,1.872112,0.0004827665,1330.248
0.3519361,1.746844,-0.001871506,1329.099
0.5167678,1.590287,-0.001205223,1328.325
0.7150571,1.409459,-0.003918322,1328.287
0.9453371,1.202151,-0.004914485,1328.791
1.208534,0.9700316,-0.00611158,1330.244
1.466785,0.7152038,-0.00806601,1332.034
1.679625,0.4493089,-0.005006643,1332.78
1.797036,0.1779782,-0.001399638,1333.013
1.824934,-0.07285224,-0.001946465,1334.425
1.765751,-0.2725635,0.0006876876,1336.632
1.630492,-0.4011424,-0.001427702,1337.438
1.448985,-0.4598407,0.009787893,1336.602
1.19175,-0.469642,0.01976913,1336.522
0.8927349,-0.4164738,0.001786442,1339.018
0.632343,-0.4178776,0.0884966,1336.27
0.03339719,-1.139312,0.08365313,1378.234
-0.426778,-2.260413,-0.069352,1493.742
-0.1447902,-2.805317,-0.04412296,1584.464
0.1800507,-3.042676,0.118323,1676.901
0.4167047,-2.914594,0.07316855,1765.278
0.536113,-1.441874,-0.03571375,1659.686
-0.2949015,0.6127418,0.02093644,1458.182
-1.428921,2.292502,-0.08252835,1368.808
-1.988563,2.898436,-0.05963299,1349.859
-1.990186,2.623255,-0.02554523,1344.101
-2.21681,2.311711,-0.01980662,1346.729
-2.621059,2.277725,-0.002445464,1347.994
-2.942088,2.191352,-0.001953973,1349.387
-3.10078,2.045277,-0.002513285,1350.847
-3.203146,1.902575,0.0008593944,1351.789
-3.283299,1.77027,0.004020975,1352.297
-3.350035,1.629611,0.006265719,1352.572
-3.414839,1.479405,0.003611246,1353.891
-3.469088,1.33305,0.003791461,1355.908
-3.506713,1.19398,0.009280222,1356.322
-3.535004,1.050086,0.01339286,1356.355
-3.548698,0.9098652,0.018025,1356.357
-3.547693,0.7745283,0.01449081,1357.202
-3.528115,0.6365953,0.01592859,1359.381
-3.494711,0.497507,0.02472368,1359.082
-3.469622,0.3467015,0.01884061,1358.563
-3.46816,0.189812,0.009810936,1359.973
-3.51782,0.05140438,0.00500379,1359.865
-3.634502,-0.01874343,-0.008365817,1360.734
-3.764643,0.05684483,-0.03822828,1366.136
0.1714489,1.995337,0.003418066,1330.621
0.3479732,2.087986,0.006277055,1327.663
0.4799757,2.086344,0.005914454,1326.749
0.5973855,2.018854,0.01355721,1326.698
0.7216806,1.90353,0.009740477,1328.207
0.8712762,1.759152,0.007131903,1329.369
1.040133,1.611825,0.004594849,1327.867
1.208506,1.444845,0.005267679,1326.052
1.388071,1.247076,0.009271205,1325.832
1.583037,1.018521,0.005876468,1326.915
1.758918,0.7428668,0.007643025,1328.361
1.870336,0.4483725,0.004434686,1330.18
1.880042,0.1668722,0.003738287,1332.052
1.819314,-0.07162905,0.005227728,1332.911
1.714296,-0.252324,0.003086695,1334.327
1.55902,-0.3617858,0.002384541,1336.625
1.349569,-0.4097576,0.0008002406,1338.14
1.08702,-0.4054633,0.007161746,1338.2
0.721725,-0.3565046,0.01904177,1338.057
0.2606499,-0.2744927,0.01105613,1341.491
-0.1562784,-0.2729768,0.0605648,1340.605
-0.6106625,-0.9169897,0.09279053,1357.307
-0.9094238,-1.827367,0.003096139,1429.724
-0.6402029,-2.107624,-0.02242837,1489.966
-0.3998359,-2.055107,-0.03074067,1528.948
-0.369392,-1.697631,-0.1342064,1596.046
-0.3679487,-0.07591379,-0.1485274,1552.301
-1.121421,1.859959,0.06021905,1403.566
-1.997365,2.943461,-0.004432498,1339.554
-2.249949,3.085513,-0.04552232,1345.836
-2.287879,2.744655,-0.02469247,1348.724
-2.50426,2.483954,-0.02030515,1350.308
-2.81387,2.387303,-0.008315215,1350.898
-3.041609,2.229728,0.001457054,1350.812
-3.17556,2.048196,-0.004090867,1351.636
-3.283553,1.895901,-0.00339083,1352.591
-3.373164,1.751566,-0.001100077,1352.787
-3.445131,1.607136,0.00931623,1352.777
-3.509926,1.464887,0.009550966,1353.621
-3.562688,1.331699,0.006335085,1355.823
-3.599044,1.209289,0.01192428,1356.306
-3.622725,1.093183,0.01770388,1355.481
-3.628254,0.9762336,0.02080309,1355.851
-3.614665,0.8575922,0.01612593,1357.367
-3.593269,0.7372518,0.01289099,1359.243
-3.577585,0.6138464,0.01705691,1358.127
-3.578333,0.4864668,-0.003049493,1357.664
-3.610563,0.3620968,-0.02471269,1361.473
-3.664631,0.2865215,-0.01789197,1362.435
-3.744624,0.2959334,-0.01638742,1360.481
-3.808217,0.399807,-0.02575701,1361.721
0.1086828,1.783147,0.005502289,1329.047
0.3796968,1.950805,0.01085689,1327.065
0.6481211,2.018156,0.01241752,1325.489
0.8984486,1.993286,0.01163907,1325.249
1.130325,1.879978,0.01446768,1326.706
1.353275,1.7217,0.008924475,1327.786
1.55314,1.559378,0.009125793,1325.994
1.705098,1.378954,0.01607618,1323.997
1.830183,1.150261,0.01542082,1324.744
1.914212,0.8685246,0.01263953,1326.608
1.936239,0.5639684,0.01366816,1328.103
1.882786,0.2694956,0.01133769,1330.002
1.770001,0.02565201,0.004650254,1332.272
1.62092,-0.1477641,0.005398244,1333.554
1.450142,-0.2504729,0.005689064,1334.058
1.248038,-0.2828067,0.004748316,1334.715
0.9909259,-0.2676121,0.007143783,1335.91
0.6183524,-0.2238056,0.01207618,1337.371
0.03776261,-0.1822685,0.02529417,1338.804
-0.653987,-0.1703188,0.02191464,1342.219
-1.171137,-0.2143465,0.04035499,1344.123
-1.384113,-0.5706746,0.1106474,1340.057
-1.455798,-1.064049,0.03894482,1355.648
-1.348777,-1.229604,-0.08818839,1389.702
-1.263686,-0.9678656,-0.1434915,1405.66
-1.343331,-0.06434494,-0.2688893,1423.187
-1.600307,1.541929,-0.289106,1418.515
-2.129447,2.908219,-0.03957323,1368.189
-2.495639,3.277799,-0.01018049,1343.78
-2.487108,3.097507,-0.04857423,1349.434
-2.509396,2.798969,-0.02323644,1350.776
-2.721432,2.603672,-0.01736532,1351.119
-2.970635,2.439238,-0.01060423,1351.752
-3.143203,2.247152,-0.002523283,1352.253
-3.27189,2.063102,-0.0009037887,1352.429
-3.372034,1.916074,0.001715386,1352.443
-3.450799,1.784266,0.004383048,1352.392
-3.50944,1.658194,0.003902397,1353.799
-3.554242,1.536588,0.006733292,1355.573
-3.587563,1.421663,0.006948865,1357.005
-3.606879,1.317766,0.01101599,1357.636
-3.61297,1.216582,0.01657892,1357.116
-3.606389,1.099633,0.007187398,1358.719
-3.59149,0.9750975,0.003166889,1361.035
-3.584437,0.8525244,0.0004355445,1360.854
-3.601284,0.7121577,-0.001133386,1359.876
-3.633035,0.5660707,-0.01957013,1360.048
-3.677039,0.4617016,-0.03255303,1361.722
-3.707455,0.4427235,-0.01995647,1360.584
-3.725489,0.5015773,-0.01722395,1356.23
-3.725156,0.5959657,-0.02930396,1354.975
-0.05907366,1.436443,0.01130913,1327.149
0.2143162,1.660294,0.009294768,1326.214
0.5454926,1.820847,0.009342786,1324.644
0.8898755,1.883939,0.01475486,1324.314
1.213333,1.838762,0.01428826,1325.247
1.486159,1.703062,0.01354161,1325.769
1.682546,1.515095,0.0153716,1325.26
1.796402,1.304831,0.02184632,1325.473
1.83681,1.052172,0.01540824,1327.087
1.812606,0.7755877,0.01104646,1327.984
1.730857,0.5025819,0.01348589,1328.332
1.606137,0.2565104,0.01552811,1330.415
1.446002,0.06325046,0.008674768,1333.684
1.255398,-0.05245856,0.003214558,1334.984
1.0334,-0.09356387,0.00564432,1334.377
0.7391106,-0.07346889,0.00671742,1334.745
0.3108659,-0.01564675,0.008296249,1336.022
-0.288774,0.02082492,0.01899621,1336.956
-0.9965546,-0.01930542,0.03752676,1339.295
-1.635831,-0.1302424,0.0392746,1343.398
-2.000862,-0.2161469,0.02988264,1345.485
-2.070706,-0.2458178,0.05566741,1343.957
-2.066171,-0.3280125,0.05182041,1344.206
-2.10171,-0.2510789,-0.008813771,1348.581
-2.211274,0.3677428,-0.03200709,1346.727
-2.435611,1.523031,-0.08205786,1342.743
-2.756657,2.796559,-0.1567477,1348.822
-2.963581,3.478628,-0.1091286,1354.824
-2.892021,3.382547,-0.05318153,1353.122
-2.715554,3.06379,-0.03747359,1350.368
-2.72293,2.84995,-0.01906502,1350.075
-2.903925,2.670124,-0.005666412,1350.23
-3.102688,2.4754,-0.01165914,1351.629
-3.24613,2.28127,-0.01245775,1354.395
-3.35117,2.121517,-0.007003846,1355.542
-3.423242,1.991654,0.000704262,1355.102
-3.472669,1.877165,0.00723629,1354.32
-3.504777,1.76204,0.003694621,1355.62
-3.519315,1.648395,0.0001778321,1358.188
-3.532269,1.537763,0.0024183,1359.311
-3.539238,1.429931,0.005410329,1360.22
-3.541386,1.310824,0.009951103,1360.058
-3.544091,1.169784,-0.005604659,1360.257
-3.564366,1.021799,-0.01535841,1361.685
-3.601018,0.8789098,-0.009208135,1360.221
-3.650572,0.7405163,-0.01487193,1358.238
-3.702204,0.6182113,-0.02986167,1358.057
-3.739027,0.555083,-0.03198617,1358.049
-3.738605,0.5704519,-0.01078795,1354.193
-3.705231,0.6317012,0.0005824611,1346.753
-3.651854,0.6851153,-0.01373359,1344.133
-0.2941182,1.06771,0.0186707,1326.05
-0.09374336,1.289242,0.01940833,1326.04
0.2077146,1.504081,0.0185828,1325.438
0.5617336,1.641958,0.01548402,1325.58
0.9017158,1.654035,0.01497462,1326.597
1.163591,1.544493,0.01360198,1327.081
1.318686,1.365382,0.01437176,1327.615
1.381351,1.164568,0.0128485,1329.096
1.376547,0.9534034,0.01025478,1330.05
1.316477,0.7416745,0.01080587,1329.648
1.224277,0.5399646,0.01495785,1329.774
1.10174,0.3601234,0.01241374,1332.586
0.903501,0.2243481,0.004204881,1336.434
0.6239994,0.1589828,0.0005347594,1337.442
0.2640682,0.1650985,0.003115701,1336.881
-0.2081121,0.208356,0.00400811,1338.162
-0.8042055,0.2387567,0.009133703,1339.793
-1.433159,0.2020039,0.03323657,1340.106
-1.946169,0.07207569,0.04976025,1341.779
-2.224859,-0.0549393,0.04427972,1345.545
-2.29028,-0.04939577,0.01291408,1347.233
-2.377291,0.135754,-0.01437151,1347.025
-2.538115,0.3879896,-0.001212902,1346.31
-2.732874,0.7911924,0.01414117,1343.562
-2.970544,1.561431,0.01439813,1342.074
-3.217268,2.528761,-0.0002655253,1342.298
-3.374005,3.300154,-0.05413576,1346.551
-3.323765,3.536184,-0.09813096,1354.586
-3.114611,3.327838,-0.06610634,1355.324
-2.957128,3.052147,-0.02787108,1352
-2.964986,2.892354,-0.01534783,1352.157
-3.085861,2.708211,-0.00747403,1352.37
-3.220306,2.505858,-0.005055795,1352.994
-3.315837,2.335708,-0.01615223,1355.634
-3.37612,2.207164,-0.01143018,1357.399
-3.413182,2.098123,-0.008832165,1357.149
-3.439154,1.987506,0.0005875098,1356.715
-3.454433,1.867018,0.009566074,1357.093
-3.459545,1.742157,0.003760923,1357.626
-3.47044,1.617188,0.0008556553,1358.236
-3.486605,1.477698,-0.003817272,1359.582
-3.509715,1.325335,-0.002459731,1359.301
-3.5521,1.169946,-0.008678804,1357.69
-3.616452,1.021871,-0.01779494,1356.593
-3.686757,0.8907184,-0.01179435,1354.576
-3.749103,0.7698881,-0.01521492,1352.81
-3.795349,0.6786051,-0.03078643,1352.554
-3.80781,0.6422982,-0.03984899,1353.4
-3.772223,0.6563168,-0.017055,1350.408
-3.697769,0.682259,0.0008325954,1343.758
-3.619948,0.6775571,-0.005672339,1342.207
-0.5872083,0.7655933,0.02743888,1328.185
-0.4838595,0.9425298,0.02713872,1328.9
-0.2804187,1.141181,0.02550806,1328.96
-0.005642268,1.289886,0.02159608,1328.777
0.2661747,1.32622,0.01321541,1328.735
0.4612648,1.252033,0.008162405,1329.196
0.5640643,1.127035,0.009950318,1330.089
0.6031874,1.003472,0.009954725,1331.318
0.5995515,0.8799614,0.008165898,1331.509
0.5504685,0.7532436,0.0110806,1331.098
0.4529616,0.6304249,0.009465362,1332.512
0.2845536,0.522693,0.00278872,1335.211
0.01896103,0.4526109,-0.001713304,1337.274
-0.3495383,0.4326947,0.0004010633,1338.479
-0.8111411,0.4445321,0.002154727,1339.321
-1.326339,0.4484633,0.01535846,1340.102
-1.830886,0.3913557,0.03027917,1340.793
-2.194104,0.2845151,0.04508868,1341.358
-2.338524,0.1738057,0.05031773,1341.861
-2.361317,0.1281815,0.02373218,1344.355
-2.396305,0.2377762,-0.01706813,1347.613
-2.563771,0.5436701,-0.03531321,1347.588
-2.829928,1.013237,-0.03448975,1346.338
-3.094287,1.603348,-0.03303682,1345.53
-3.318257,2.290406,-0.03434786,1345.437
-3.465986,2.933453,-0.04787152,1346.561
-3.505355,3.334085,-0.06583894,1349.287
-3.418297,3.396374,-0.07226532,1352.657
-3.274589,3.248142,-0.05654805,1353.823
-3.189411,3.069951,-0.03827015,1354.804
-3.190731,2.912812,-0.02810375,1356.034
-3.243054,2.722934,-0.01286832,1355.038
-3.302181,2.543504,-0.005920112,1353.821
-3.34382,2.405345,-0.009582689,1354.581
-3.375158,2.294864,-0.01009484,1355.598
-3.395112,2.187517,-0.006292195,1355.354
-3.415084,2.063303,-0.004829063,1355.538
-3.431966,1.927929,0.005856804,1355.567
-3.451166,1.78789,0.01293467,1354.089
-3.476744,1.640243,0.006430308,1353.64
-3.518857,1.481418,-0.003954766,1354.224
-3.584346,1.32275,-0.009620641,1353.43
-3.670251,1.171423,-0.01103618,1352.007
-3.755758,1.038094,-0.01563296,1350.734
-3.8278,0.9225442,-0.01487556,1349.189
-3.887613,0.8147667,-0.02051914,1348.39
-3.917615,0.7313097,-0.02889005,1348.697
-3.903623,0.6872661,-0.03277512,1349.334
-3.828277,0.683411,-0.02127724,1347.994
-3.725506,0.6726846,-0.008623076,1345.123
-3.625768,0.6310136,-0.01052681,1345.315
-0.8898097,0.57055,0.02508133,1330.667
-0.8815122,0.6772736,0.03164493,1331.023
-0.7962988,0.8070447,0.0303707,1330.317
-0.6577064,0.9117578,0.02877489,1329.718
-0.5113606,0.9502025,0.01560574,1329.334
-0.399457,0.9342666,0.008330278,1329.941
-0.3426341,0.9001877,0.005974985,1331.619
-0.3271964,0.8669739,0.004819919,1333.031
-0.3444881,0.8239211,0.002607533,1333.394
-0.4156224,0.7717267,0.002000874,1333.638
-0.5470911,0.7267609,-0.005292024,1335.118
-0.7572521,0.692279,-0.007972651,1336.321
-1.03439,0.6793256,-0.004420757,1336.529
-1.376364,0.6717319,0.001600088,1337.559
-1.741478,0.6481265,0.01889282,1338.918
-2.067547,0.5733041,0.04292708,1339.41
-2.288217,0.4508418,0.05026157,1339.967
-2.387374,0.3500488,0.03858043,1341.017
-2.439299,0.3251875,0.02987448,1341.193
-2.471197,0.3756169,0.006626399,1342.322
-2.549525,0.5382763,-0.02985693,1345.912
-2.730978,0.9012268,-0.05214762,1348.988
-2.975195,1.422423,-0.04669824,1349.806
-3.203943,1.998516,-0.04003583,1348.491
-3.372178,2.541544,-0.04518462,1347.49
-3.466903,2.96718,-0.05346379,1347.552
-3.491188,3.210276,-0.05937738,1348.229
